,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
263,0.6391,0.19895,-0.6867,-0.16162,0.67417,0.23288,0.59747,0.077171,-1.4874,1.4716,0.62114,0.055763,0.57247,0.10308,-1.1244,2.9133,0.58298,0.11521,0.27024,0.069531,0.61303,2.4683,0.26712,0.065818,0.44907,0.11548,-0.60699,0.82107,0.47157,0.12429,0.40443,0.10589,-0.53349,0.0081628,0.42379,0.14636,0.57702,0.17807,-1.4509,0.92075,0.63703,0.13802,0.36671,0.11179,-0.49406,0.20127,0.39316,0.13,0.33089,0.12427,1.5826,3.1903,0.29992,0.11108,0.28327,0.090779,1.4252,2.9947,0.26618,0.077274,0.21924,0.062485,1.1604,3.0089,0.21495,0.080926,0.4382,0.12417,-0.5533,0.66206,0.46415,0.13162,0.24266,0.09779,1.4083,2.0631,0.21888,0.12043,0.40574,0.18093,0.12626,-1.1794,0.39509,0.31018,0.34898,0.17256,0.57238,-0.94879,0.2921,0.29818,0.2327,0.078123,1.3555,3.7017,0.22127,0.09749,0.23075,0.085612,2.0401,6.2153,0.21808,0.092547,0.17644,0.048083,2.4614,8.736,0.1618,0.053119,0.18711,0.078037,3.2783,12.213,0.16312,0.058519,0.18933,0.099832,4.5342,22.925,0.16136,0.056464,0.41221,0.23043,0.34202,-1.3195,0.3718,0.4427,0.3536,0.13555,-0.30803,-1.169,0.39316,0.23902,0.18119,0.058149,2.9067,11.824,0.16357,0.05783,0.2038,0.11539,2.922,7.9222,0.16634,0.062737,0.16532,0.039455,3.7405,20.308,0.15335,0.033556,0.20933,0.068935,2.8306,12.745,0.19811,0.067083,0.18865,0.091827,2.999,8.3199,0.15882,0.043688,0.16256,0.054174,4.4134,22.971,0.14028,0.022398,0.27115,0.075035,-0.076076,-0.28259,0.28047,0.10051,0.37543,0.11258,0.16969,0.25679,0.37277,0.13291,0.21848,0.11238,1.5472,1.0585,0.16587,0.090421
264,0.52619,0.13143,1.0267,1.1141,0.49609,0.14481,0.49014,0.042229,0.69245,1.5145,0.48357,0.044139,0.6407,0.05964,-0.64649,4.2343,0.64232,0.065258,0.24179,0.049251,0.23461,0.012253,0.2389,0.061257,0.35091,0.091306,0.49384,0.40777,0.34136,0.12324,0.34334,0.09201,0.44032,0.5943,0.34136,0.12232,0.28541,0.13102,1.399,1.0556,0.23458,0.12593,0.27694,0.083035,1.1848,2.8488,0.2643,0.10032,0.39267,0.15152,0.17184,-1.055,0.38348,0.25584,0.24421,0.061908,2.1799,9.5948,0.23544,0.064265,0.20961,0.048954,0.32592,-0.53211,0.20812,0.074452,0.38789,0.11459,0.62996,0.47539,0.3757,0.15187,0.25295,0.072069,0.76236,1.6276,0.24866,0.09637,0.53047,0.18312,-0.45482,-0.61732,0.56334,0.25835,0.40764,0.14249,0.35077,-0.31995,0.39894,0.21046,0.26262,0.078898,0.48491,0.10732,0.25871,0.10483,0.21666,0.063962,2.2477,12.018,0.21188,0.079223,0.18237,0.049742,1.7489,4.1334,0.16875,0.067837,0.18238,0.057479,2.75,11.24,0.16494,0.064175,0.18509,0.073132,4.6988,31.803,0.16494,0.063454,0.1787,0.097928,4.6289,23.048,0.14028,0.041326,0.30136,0.12105,0.5651,-0.17889,0.28918,0.19021,0.27684,0.15699,0.99728,-0.50477,0.2023,0.23387,0.19273,0.078181,3.6629,17.504,0.17384,0.073126,0.15732,0.021556,1.2995,1.1728,0.1475,0.029954,0.18826,0.067185,3.3283,15.911,0.17023,0.059037,0.16933,0.065037,5.0597,27.859,0.15154,0.034085,0.16698,0.049831,4.8527,29.69,0.15262,0.036243,0.52826,0.1012,-2.151,5.3242,0.55079,0.08459,0.39526,0.16957,-0.027107,-1.2442,0.40854,0.30792,0.1592,0.026155,2.495,11.997,0.14814,0.030964
265,0.65663,0.19471,-0.76239,-0.19585,0.70157,0.22896,0.56441,0.080658,-1.2963,0.47696,0.59455,0.05608,0.59006,0.09165,-1.382,3.3414,0.6114,0.10585,0.32148,0.087188,-0.86423,-0.45333,0.35613,0.11361,0.41766,0.1092,-0.82336,0.70002,0.44079,0.095202,0.41993,0.11047,-0.47406,0.68764,0.42758,0.1154,0.52217,0.18524,-1.1409,-0.2332,0.60165,0.17771,0.37038,0.11509,-0.71923,-0.11936,0.40374,0.12566,0.34248,0.10518,0.41058,1.9614,0.36299,0.11365,0.3521,0.096417,0.24699,1.2542,0.36691,0.10004,0.28509,0.065365,-0.62278,-0.4339,0.30189,0.094779,0.42745,0.11273,-0.53127,0.80236,0.44736,0.11192,0.30941,0.083483,0.64654,1.5159,0.3137,0.084788,0.50778,0.18428,-0.30928,-1.1601,0.53459,0.32138,0.45062,0.16281,-0.17196,-1.1497,0.45111,0.27501,0.32962,0.066245,-0.48816,1.0062,0.34037,0.072858,0.31122,0.090797,0.29654,1.6659,0.32358,0.10243,0.20047,0.047664,0.91508,1.8293,0.19674,0.069815,0.1856,0.071819,3.1564,11.911,0.16224,0.063454,0.19941,0.086822,4.2753,22.418,0.18278,0.070264,0.47768,0.25477,-0.050207,-1.5719,0.49642,0.52561,0.29285,0.12924,0.2008,-1.3995,0.28143,0.26678,0.19109,0.055708,2.9827,15.625,0.18219,0.067584,0.22987,0.12214,2.5221,5.61,0.19811,0.074066,0.16668,0.028726,1.9897,9.215,0.1605,0.042499,0.21253,0.07554,2.8354,11.108,0.19949,0.072226,0.19093,0.090755,2.5697,5.4385,0.1605,0.043428,0.17226,0.054461,3.275,14.5,0.15015,0.043092,0.3632,0.10973,-0.76993,-0.29569,0.39701,0.12225,0.33363,0.090023,0.33064,0.96881,0.33642,0.0972,0.27138,0.14463,0.74783,-1.0478,0.18888,0.26523
266,0.65585,0.21221,-0.58746,-0.7777,0.71918,0.36595,0.54151,0.086509,-0.90093,-0.51274,0.57853,0.14308,0.57647,0.10099,-1.4892,3.2243,0.59721,0.10239,0.32125,0.097276,-0.66698,-0.84838,0.36495,0.16306,0.4064,0.11271,-0.58984,0.13156,0.43042,0.11401,0.40547,0.10587,-0.20494,0.91101,0.40662,0.099351,0.53164,0.22747,-0.74431,-1.1814,0.65377,0.45594,0.3523,0.12082,-0.052253,0.35231,0.38832,0.16792,0.35104,0.10965,0.49898,2.2907,0.3718,0.10777,0.37549,0.11077,0.23536,0.9794,0.38056,0.076038,0.27157,0.078407,-0.41281,-0.86462,0.29699,0.13017,0.4357,0.14117,-0.36955,-0.26752,0.45204,0.17896,0.30343,0.095453,0.31427,0.4876,0.3137,0.092106,0.46011,0.19858,-0.2754,-1.3004,0.48541,0.37297,0.44017,0.17685,-0.27438,-1.1658,0.4762,0.29934,0.27609,0.076504,-0.46479,-0.60887,0.29894,0.11616,0.28334,0.091134,0.30736,1.5328,0.30582,0.12051,0.22735,0.068062,0.45762,0.19731,0.22866,0.11622,0.22146,0.083287,1.764,5.0613,0.21036,0.1259,0.26314,0.15001,2.4639,6.0028,0.23373,0.11359,0.5171,0.2729,-0.11139,-1.5781,0.53909,0.57316,0.31766,0.13633,0.33694,-0.87,0.30877,0.23447,0.22474,0.068455,0.73634,1.3672,0.2237,0.11178,0.28766,0.1475,1.5106,1.2697,0.25047,0.11045,0.15688,0.027413,4.0092,28.225,0.14472,0.025591,0.1793,0.064638,3.9711,19.459,0.1618,0.05116,0.20352,0.11513,1.9059,1.9979,0.1519,0.040746,0.17448,0.089511,3.1854,9.4702,0.14028,0.016122,0.29478,0.10508,-0.0091278,-0.79829,0.31173,0.18221,0.31903,0.11086,0.39339,0.27952,0.31962,0.12808,0.23383,0.10529,0.71661,-0.98762,0.17436,0.19515
267,0.49101,0.26881,0.33726,-1.419,0.41292,0.5137,0.4948,0.096252,0.27901,-1.2778,0.4623,0.18307,0.45398,0.17245,0.040265,-1.4461,0.5092,0.31045,0.25721,0.070546,0.1268,-0.30762,0.25228,0.11002,0.36872,0.1615,0.29101,-1.5129,0.29308,0.31162,0.36586,0.15948,0.28363,-1.5295,0.2921,0.3097,0.35984,0.21665,0.70032,-1.25,0.23803,0.42528,0.31528,0.14464,0.49053,-1.2563,0.24597,0.27645,0.28498,0.11622,1.7252,3.8706,0.26712,0.12015,0.29094,0.10108,1.3709,1.9195,0.27567,0.10527,0.22951,0.055713,0.52311,1.165,0.22452,0.081701,0.40711,0.18151,0.3196,-1.4819,0.32061,0.35014,0.23474,0.073275,1.433,3.0024,0.21888,0.086682,0.30976,0.14069,1.1454,0.86177,0.26524,0.17451,0.23706,0.11704,2.1034,4.0273,0.20518,0.080097,0.23612,0.059714,0.6751,1.4719,0.23118,0.083885,0.22842,0.071419,1.8321,7.5146,0.22047,0.091598,0.19706,0.062009,1.7749,4.3087,0.17818,0.076697,0.16513,0.056536,4.0402,18.755,0.14028,0.026061,0.21117,0.11262,3.1294,10.949,0.17124,0.083256,0.28894,0.20753,1.2806,0.32805,0.16973,0.28066,0.30306,0.18374,0.5888,-1.4481,0.18219,0.37202,0.19797,0.071441,2.178,6.2407,0.17331,0.079413,0.2417,0.13955,1.9886,2.9442,0.18826,0.1009,0.16194,0.025504,2.4778,17.469,0.15485,0.035156,0.21541,0.080204,1.4934,3.4379,0.18397,0.12327,0.18029,0.083378,3.1643,9.1092,0.15372,0.034085,0.18193,0.081528,3.0893,9.7482,0.15226,0.038463,0.22286,0.09012,1.2087,1.1311,0.18278,0.14068,0.34138,0.1486,0.34517,-0.96239,0.34924,0.2609,0.1667,0.046708,4.4347,29.701,0.15226,0.033556
268,0.61373,0.20989,-0.22244,-1.1735,0.66634,0.37671,0.54993,0.087524,-0.45469,-1.3199,0.59366,0.16718,0.62329,0.074838,-1.0938,4.0029,0.61848,0.092731,0.30427,0.10112,-0.54065,-1.38,0.36005,0.19526,0.35829,0.11933,-0.14863,-0.22182,0.40182,0.19849,0.40224,0.10441,-0.27725,1.218,0.39894,0.071888,0.48212,0.24511,-0.32483,-1.6897,0.6229,0.50667,0.33962,0.14096,0.2942,0.13122,0.38251,0.23775,0.36289,0.11029,0.40279,1.6668,0.37375,0.07726,0.41484,0.12427,0.23721,-0.073635,0.38348,0.13391,0.28192,0.072398,-0.55402,-0.79061,0.30779,0.1173,0.37871,0.11782,0.15927,0.58737,0.40278,0.16502,0.33567,0.1058,0.023972,-0.12607,0.33247,0.068947,0.51237,0.20884,-0.4029,-1.4213,0.62202,0.39213,0.4972,0.19154,-0.56094,-1.1596,0.5901,0.35375,0.28693,0.071638,-0.51318,-0.28882,0.31074,0.11102,0.28381,0.10389,0.15999,0.52439,0.32456,0.20012,0.19615,0.051979,1.1495,2.0982,0.19015,0.081895,0.18741,0.066277,3.3354,15.671,0.17074,0.070081,0.26091,0.17216,2.1226,3.4168,0.20373,0.094872,0.50693,0.29047,-0.13829,-1.7794,0.59544,0.62379,0.193,0.094582,2.2902,4.7379,0.14028,0.063454,0.19388,0.053625,1.5508,4.5677,0.18578,0.082639,0.31843,0.18003,0.81751,-1.0566,0.23118,0.35872,0.16083,0.026883,2.4411,12.641,0.15119,0.034085,0.18904,0.073532,4.1003,21.825,0.17175,0.058885,0.26503,0.16352,0.95963,-0.92579,0.17279,0.32162,0.19754,0.10574,2.195,3.9212,0.14028,0.059212,0.32202,0.13111,0.017455,-0.93385,0.36201,0.23775,0.26342,0.095563,0.94209,1.4997,0.2643,0.12994,0.29553,0.14061,0.14446,-1.6623,0.28724,0.29138
269,0.63717,0.18108,-0.83183,0.15798,0.67613,0.19178,0.56994,0.083751,-1.3308,0.62697,0.60076,0.055102,0.52553,0.1033,-1.4802,2.553,0.55797,0.10386,0.30451,0.065626,-0.99356,0.75209,0.32259,0.056121,0.40042,0.098612,-0.29923,1.0327,0.40566,0.10683,0.36901,0.090813,0.50141,1.9077,0.36103,0.080021,0.54938,0.19653,-1.055,-0.43312,0.63615,0.21666,0.34148,0.089323,0.23385,3.7505,0.35711,0.060871,0.3268,0.087954,1.4675,6.3614,0.32456,0.05423,0.32081,0.07468,0.73695,3.5764,0.3216,0.048315,0.25602,0.056273,-0.10241,1.4068,0.26337,0.071161,0.42533,0.10498,-0.28939,0.57059,0.4342,0.1303,0.26471,0.067632,0.93245,2.9183,0.2643,0.066372,0.46965,0.17819,-0.2076,-1.1479,0.47804,0.3095,0.40645,0.16396,0.095512,-1.3299,0.37862,0.30257,0.27531,0.0602,0.41024,2.5242,0.27759,0.064488,0.26026,0.064952,0.78263,4.526,0.26618,0.071643,0.23054,0.06031,0.42608,0.71298,0.23202,0.088839,0.2279,0.069672,1.7004,7.1223,0.22617,0.090599,0.24371,0.11687,3.4197,13.625,0.22617,0.083401,0.52691,0.26726,0.033436,-1.4455,0.5092,0.53563,0.35735,0.13057,0.023429,-0.7906,0.35613,0.21447,0.23066,0.064368,1.2581,4.4452,0.22949,0.08134,0.25651,0.10775,2.2727,5.824,0.23978,0.086708,0.19464,0.051223,1.8406,6.3489,0.18701,0.065811,0.21391,0.06188,2.054,9.3448,0.20738,0.072562,0.20339,0.1009,2.7341,6.6218,0.17331,0.051446,0.191,0.083493,2.751,8.2405,0.1605,0.062024,0.37377,0.10703,-0.69235,-0.18824,0.39509,0.11874,0.36972,0.10408,0.33593,1.1746,0.36887,0.10502,0.28229,0.14739,0.71345,-1.1372,0.20445,0.27999
270,0.61284,0.23583,-0.55951,-0.90271,0.68493,0.37182,0.51955,0.078911,-0.85634,-0.16272,0.54899,0.11817,0.50499,0.12351,-1.1959,1.2028,0.53549,0.1108,0.24252,0.067686,0.8838,3.7435,0.24776,0.087105,0.34892,0.11741,0.39069,0.14027,0.34037,0.15453,0.31429,0.11994,0.73685,0.1142,0.28433,0.15599,0.49177,0.21673,-0.5894,-1.3407,0.59988,0.43245,0.27977,0.10971,1.3442,3.5816,0.27376,0.14597,0.29482,0.12988,2.0347,4.4507,0.26524,0.080551,0.27891,0.10185,1.6183,2.9673,0.25871,0.068328,0.21818,0.05823,1.4634,6.7244,0.21651,0.075396,0.36847,0.11939,0.33488,0.080598,0.36201,0.16581,0.23699,0.085923,1.8063,3.7595,0.22208,0.076599,0.41074,0.18336,0.057068,-1.3612,0.39316,0.3468,0.37047,0.17081,0.27249,-1.2821,0.33444,0.31757,0.22532,0.063653,1.4425,5.4316,0.22208,0.076181,0.23081,0.07424,2.1155,8.5213,0.22699,0.078463,0.20378,0.062074,1.604,5.0453,0.19472,0.091085,0.19751,0.070183,2.6801,10.676,0.18219,0.085063,0.22776,0.14034,3.1308,9.8521,0.19144,0.095057,0.45413,0.25838,0.14774,-1.5868,0.41713,0.52956,0.2581,0.12348,0.94324,-0.17128,0.21573,0.19321,0.20268,0.065698,2.0699,7.6699,0.19144,0.090421,0.24287,0.12643,1.9854,3.1814,0.20886,0.098634,0.15781,0.033248,4.7068,31.472,0.14532,0.024201,0.17465,0.06133,4.5482,26.286,0.158,0.042499,0.18933,0.10115,2.4037,4.3258,0.14847,0.030457,0.17711,0.085596,2.9448,8.1361,0.14028,0.023293,0.30582,0.12325,0.098388,-1.1188,0.32852,0.22842,0.27188,0.11211,1.1833,1.6932,0.24866,0.14826,0.23079,0.10551,0.87371,-0.6105,0.17175,0.18033
271,0.66857,0.218,-0.90581,-0.065738,0.72016,0.23875,0.56032,0.075435,-1.4508,1.1677,0.58654,0.053489,0.50518,0.1192,-1.0512,1.0518,0.52826,0.12899,0.26562,0.050558,-0.011718,2.1832,0.26901,0.047915,0.40333,0.099614,-0.72513,0.052864,0.43231,0.12424,0.40948,0.10886,-0.57904,-0.33357,0.43514,0.15528,0.54964,0.17497,-1.2732,0.20884,0.61494,0.13865,0.38937,0.10593,-0.80824,0.38596,0.42189,0.11415,0.29744,0.10314,2.8825,10.179,0.27663,0.058383,0.27162,0.065021,2.337,10.966,0.26618,0.046854,0.23696,0.047833,0.49417,2.3054,0.23803,0.060272,0.41188,0.10501,-0.71983,0.22572,0.44361,0.12272,0.24219,0.062556,1.5643,5.1308,0.23544,0.065277,0.41358,0.16067,0.2499,-1.0469,0.38251,0.26908,0.36586,0.15171,0.53585,-0.92534,0.31567,0.25866,0.2479,0.05466,1.4692,9.8126,0.24686,0.06072,0.24669,0.066121,2.6593,13.491,0.24241,0.060739,0.21655,0.057644,0.77432,1.2069,0.21341,0.083647,0.21465,0.073757,2.4314,10.07,0.20445,0.087258,0.2112,0.081464,4.2058,27.32,0.19949,0.081416,0.46163,0.23921,0.24489,-1.3231,0.42663,0.44912,0.40511,0.13236,-0.69287,-0.53876,0.4483,0.17803,0.21315,0.065245,1.8472,6.6442,0.20518,0.081943,0.22503,0.085784,2.8927,11.866,0.21264,0.083271,0.16275,0.026279,2.7417,15.825,0.1568,0.034619,0.21284,0.054885,1.5435,5.5877,0.20961,0.068746,0.16688,0.056153,4.8106,25.149,0.15298,0.029454,0.15982,0.043662,5.8216,44.448,0.14384,0.024661,0.34221,0.093999,-0.81141,0.078694,0.36887,0.09007,0.33618,0.10014,0.43989,0.99224,0.33839,0.10592,0.21459,0.10367,1.5948,1.4415,0.16681,0.083871
272,0.67571,0.23749,-0.84072,-0.56122,0.7593,0.34369,0.5786,0.083551,-1.1481,0.074879,0.61229,0.086308,0.56501,0.13959,-1.3716,0.99034,0.61583,0.10499,0.31821,0.076726,-1.057,0.17789,0.34727,0.088424,0.40205,0.10641,-0.34512,0.70974,0.41332,0.10023,0.36674,0.091243,0.10936,1.0898,0.36984,0.079094,0.53697,0.20047,-0.84566,-0.87204,0.63703,0.3401,0.36032,0.096022,-0.2258,1.8763,0.38153,0.086777,0.33706,0.08846,0.35678,3.3364,0.35219,0.071826,0.33334,0.082487,0.28958,2.3691,0.34629,0.066979,0.29855,0.053174,-0.60288,0.52555,0.31074,0.07024,0.42055,0.10273,0.014189,0.6439,0.42663,0.11948,0.30823,0.066259,0.47695,2.3856,0.31469,0.065655,0.49183,0.16762,-0.35816,-1.317,0.5427,0.31183,0.47458,0.15206,-0.3691,-1.168,0.52374,0.26562,0.30281,0.054345,-0.34873,2.0484,0.31469,0.067527,0.30399,0.059726,-0.20123,2.1201,0.31864,0.078135,0.19632,0.04768,1.0359,2.2493,0.19144,0.071759,0.1938,0.052366,2.0085,8.823,0.18639,0.073031,0.20607,0.10214,4.2114,19.937,0.18517,0.069377,0.57135,0.27465,-0.44124,-1.4811,0.6854,0.56085,0.27533,0.10071,0.74155,0.25711,0.26243,0.13806,0.19693,0.051403,1.5867,5.5667,0.18984,0.071315,0.22017,0.10942,2.8958,8.2893,0.19472,0.0711,0.16844,0.031414,1.9723,9.165,0.16093,0.046115,0.18482,0.047905,3.0887,20.294,0.17652,0.058821,0.18571,0.088969,3.2613,9.8668,0.15966,0.044289,0.15545,0.048321,6.1008,44.13,0.14028,0.00919,0.36976,0.12327,-0.57843,-0.72171,0.40662,0.18114,0.35201,0.10955,-0.17159,-0.22264,0.37082,0.13949,0.27936,0.12454,0.32798,-1.435,0.24597,0.24245
273,0.63248,0.19309,-0.74909,0.037678,0.66634,0.20744,0.5954,0.08272,-1.4387,1.0739,0.62379,0.056636,0.60022,0.11871,-1.8835,3.8208,0.62644,0.094658,0.28222,0.061883,-0.23466,1.3413,0.28821,0.060785,0.41225,0.11585,-0.62987,-0.15137,0.43608,0.15281,0.39294,0.11453,-0.37591,-0.42166,0.40854,0.165,0.54025,0.18018,-1.2063,0.054091,0.60963,0.15786,0.37146,0.10589,-0.40656,0.31223,0.38832,0.12685,0.31776,0.10692,2.1642,5.9536,0.29503,0.073106,0.28323,0.068245,0.94955,4.196,0.28047,0.059445,0.29609,0.044879,0.27524,3.1983,0.29894,0.053619,0.47088,0.11971,-0.36184,-0.22631,0.49276,0.1675,0.3064,0.059743,0.9622,2.9999,0.30189,0.062552,0.48101,0.15455,0.12886,-0.98988,0.46137,0.25764,0.3987,0.13572,0.57308,-0.84836,0.34924,0.22508,0.31198,0.051166,0.96848,4.4966,0.30976,0.053036,0.31364,0.074546,2.6508,10.123,0.30582,0.053896,0.2175,0.056286,0.78308,1.3882,0.21418,0.079886,0.22613,0.084329,2.1912,6.5361,0.21264,0.087198,0.21896,0.084356,3.4527,17.413,0.20591,0.079571,0.46112,0.22069,0.054144,-1.3054,0.45764,0.40755,0.38769,0.1301,-0.40758,-0.7131,0.41427,0.19192,0.21994,0.06571,1.6671,5.371,0.21264,0.079496,0.22825,0.08227,2.5459,9.3908,0.21651,0.081264,0.17315,0.035447,2.1634,10.769,0.16587,0.051809,0.24249,0.078383,1.5901,5.7281,0.2363,0.10267,0.1773,0.061117,3.6789,15.695,0.16136,0.046115,0.16166,0.043259,5.0379,36.894,0.14028,0.030964,0.30598,0.076229,-0.7252,-0.12349,0.32358,0.085284,0.42592,0.10678,-0.02447,0.6301,0.42379,0.1005,0.22126,0.10755,1.574,1.4595,0.17544,0.092714
274,0.62185,0.19476,-0.77639,-0.19856,0.67417,0.25147,0.55664,0.077008,-1.2624,0.6323,0.58565,0.073306,0.62787,0.12053,-1.8765,4.1763,0.65993,0.069599,0.27382,0.070494,-0.85092,-0.44544,0.29992,0.078301,0.3736,0.10059,-0.30324,1.428,0.38251,0.074652,0.36485,0.099705,0.57618,1.5247,0.35121,0.084148,0.54293,0.19213,-1.2192,-0.11397,0.63086,0.16225,0.34432,0.11186,-0.25647,0.64544,0.37277,0.094866,0.30519,0.10072,1.1524,3.469,0.30582,0.055811,0.29835,0.086962,0.71085,2.3854,0.30287,0.051792,0.26308,0.054018,-0.54908,-0.11954,0.27376,0.071553,0.42126,0.095861,-0.058261,1.8033,0.43136,0.082409,0.28674,0.07298,0.7707,1.8562,0.28433,0.066112,0.51519,0.16265,-0.84116,-0.7141,0.59366,0.27286,0.48476,0.17259,-0.51421,-0.88308,0.55528,0.28694,0.27099,0.05545,-0.37294,0.51147,0.28047,0.067133,0.2784,0.063815,0.044899,2.4855,0.29015,0.075438,0.22123,0.081782,0.75009,-0.3429,0.20302,0.14115,0.21952,0.08541,1.02,0.79673,0.19674,0.13827,0.24127,0.12658,2.3193,6.9523,0.21112,0.15085,0.6368,0.24923,-0.9953,-0.59449,0.78158,0.37143,0.31895,0.12436,0.069153,-0.74442,0.33543,0.21111,0.21732,0.081787,0.87359,-0.034871,0.19406,0.13539,0.25827,0.13747,1.6583,2.4311,0.2237,0.16456,0.1547,0.020337,1.9853,8.1172,0.14327,0.024661,0.17285,0.042474,3.4623,23.67,0.1618,0.049875,0.18772,0.10261,2.521,4.8418,0.14593,0.030964,0.16429,0.071865,4.3615,19.399,0.14028,0.013441,0.30404,0.096315,-0.16607,-0.36188,0.32358,0.13221,0.30532,0.10027,0.65827,1.8375,0.30976,0.099837,0.25923,0.10984,0.29013,-1.4369,0.24508,0.21846
275,0.72437,0.17763,-1.275,1.3608,0.76223,0.17221,0.58129,0.067693,-2.0066,3.4024,0.60076,0.039065,0.57225,0.086582,-1.5326,4.6118,0.59099,0.10001,0.28698,0.052339,-1.3382,1.8975,0.29796,0.040035,0.37331,0.088754,-0.51143,0.37824,0.37228,0.10748,0.36784,0.091686,0.38855,0.34267,0.34431,0.12731,0.57543,0.14776,-1.909,2.7261,0.62379,0.10102,0.34123,0.08783,-0.16042,1.782,0.34431,0.092178,0.29249,0.059721,1.1963,9.2726,0.29308,0.039908,0.30513,0.069484,1.8584,6.8672,0.29796,0.039104,0.24572,0.047462,-0.4016,0.17366,0.25228,0.059669,0.39666,0.098923,-0.35943,0.34171,0.40086,0.13219,0.25684,0.068062,1.5864,4.6716,0.25137,0.06176,0.49569,0.15587,-0.49769,-0.71175,0.52464,0.25224,0.42205,0.14469,-0.19587,-1.1838,0.44079,0.25943,0.2483,0.048681,-0.27481,0.40179,0.25411,0.06176,0.24637,0.050006,0.36696,5.044,0.25228,0.057913,0.23355,0.060756,0.21206,-0.23683,0.23544,0.090233,0.22498,0.062313,0.68658,1.8086,0.22452,0.09423,0.23642,0.10013,3.4178,16.549,0.22534,0.093434,0.58287,0.21329,-0.5324,-0.86588,0.62556,0.3532,0.35851,0.11668,-0.080062,-0.63868,0.35809,0.17723,0.22716,0.061968,0.57994,1.2825,0.22699,0.092332,0.25966,0.11869,2.3396,5.9182,0.23978,0.094502,0.15663,0.023583,2.6841,15.213,0.14593,0.026535,0.18131,0.047333,3.1311,21.644,0.17074,0.062852,0.17337,0.08267,3.5046,11.26,0.14472,0.025124,0.15559,0.047602,5.428,33.925,0.14028,0.0081917,0.34622,0.099653,-0.72019,-0.43728,0.37277,0.12789,0.34294,0.086662,-0.40047,0.30847,0.36103,0.10684,0.22306,0.090255,0.79297,-0.75197,0.17931,0.15903
276,0.51238,0.12134,1.0778,1.9684,0.48728,0.1135,0.47115,0.037777,1.0063,3.6663,0.46508,0.041726,0.56591,0.06984,0.42034,2.2468,0.56065,0.082408,0.23526,0.042066,1.1444,5.8989,0.23202,0.050595,0.30546,0.077629,1.9918,5.682,0.28918,0.065098,0.27259,0.064515,2.4594,8.5043,0.26057,0.052013,0.23732,0.1167,2.873,8.7524,0.21036,0.072682,0.25572,0.058341,2.4908,12.26,0.24686,0.051009,0.2512,0.088735,4.6787,26.344,0.2363,0.047481,0.24625,0.050035,2.5676,13.993,0.24153,0.048096,0.24901,0.038652,0.96334,6.0919,0.24866,0.045563,0.3293,0.091143,2.2226,6.7705,0.3137,0.069758,0.30342,0.05466,1.6992,6.1625,0.29699,0.053658,0.4203,0.062105,-0.18845,2.2186,0.42663,0.071219,0.34023,0.094512,2.284,7.3208,0.31864,0.085514,0.34627,0.079429,0.37412,-0.31707,0.33642,0.11942,0.2617,0.045313,1.6835,12.686,0.26057,0.048996,0.1734,0.038153,2.5179,11.783,0.1654,0.05116,0.17213,0.043301,3.3704,19.742,0.1605,0.047976,0.17152,0.053642,6.4239,60.788,0.15882,0.044289,0.19018,0.070195,5.6022,42.788,0.17988,0.059053,0.21525,0.094648,2.747,8.8914,0.19079,0.074426,0.1709,0.039808,2.6571,13.115,0.15882,0.048605,0.17868,0.066256,4.625,28.27,0.15924,0.055114,0.16206,0.025387,2.5233,16.773,0.15562,0.035698,0.17518,0.040416,3.2402,20.568,0.16729,0.04637,0.1679,0.044093,6.18,49.853,0.16008,0.037705,0.61646,0.17291,-1.7765,2.0827,0.67575,0.11878,0.50676,0.069115,-2.6124,10.388,0.51739,0.05361,0.46991,0.082692,-1.0961,2.2342,0.48725,0.081199,0.16386,0.035659,3.9535,25.457,0.15262,0.035698
